gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT02/1270592,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270592?gameHash=7fa61eb33bd32bfc&amp;tab=overview,LCS,2020,Spring,0,1/25/2020 23:39,1,10.01,200,Red,team,,Golden Guardians,,Akali,Lucian,Aphelios,Lissandra,Elise,2282,0,12,14,35,12,14,3,0,0,0,0,,,,0.3155,0.6836,1,4,2,4,0,2,1,1,0,0,0,1,0,0,1,0,0,1,0,3,10,1,1,0,2,78725,2069.8948,,127,3.3392,74,1.9457,58,284,7.4671,58138,33484,880.3856,,56625,-0.0732915,,883,180,112,18,27.9492,13927,16813,292,13973,16586,291,-46,227,1,22600,26940,461,24058,26322,461,-1458,618,0
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,1,Blue,top,sOAZ,Immortals,Aatrox,Rumble,Elise,Braum,Camille,Tahm Kench,2312,0,0,3,2,8,21,0,0,0,0,0,0,0,0,0.2076,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,9832,255.1557,0.238722,20,0.519,5,0.1298,7,34,0.8824,11469,6477,168.0882,0.189005,11400,,276,254,22,14,0,7.1626,2984,4734,74,3253,4106,69,-269,628,5,4518,7128,113,5394,7319,134,-876,-191,-21
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,2,Blue,jng,Xmithie,Immortals,Trundle,Rumble,Elise,Braum,Camille,Tahm Kench,2312,0,0,7,5,8,21,0,0,0,0,1,0,1,0,0.2076,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,3231,83.8495,0.078449,8,0.2076,12,0.3114,8,51,1.3235,9595,4603,119.455,0.134319,8720,,158,22,136,108,2,4.1003,2806,2409,50,2982,3098,57,-176,-689,-7,4396,3838,76,4563,4648,86,-167,-810,-10
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,3,Blue,mid,Eika,Immortals,Lucian,Rumble,Elise,Braum,Camille,Tahm Kench,2312,0,4,5,1,8,21,0,0,0,0,1,1,0,0,0.2076,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,12656,328.4429,0.307289,18,0.4671,9,0.2336,6,46,1.1938,14932,9940,257.9585,0.290059,15200,,339,315,24,24,0,8.7976,3864,4615,90,2732,3736,66,1132,879,24,5759,7364,144,4942,6715,131,817,649,13
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,4,Blue,bot,Altec,Immortals,Cassiopeia,Rumble,Elise,Braum,Camille,Tahm Kench,2312,0,4,3,3,8,21,0,0,0,0,1,0,1,0,0.2076,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,10614,275.4498,0.257709,19,0.4931,10,0.2595,7,52,1.3495,15282,10290,267.0415,0.300273,14575,,324,305,19,16,2,8.4083,3368,3090,76,3177,3511,76,191,-421,0,5342,4803,113,4379,5601,108,963,-798,5
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,5,Blue,sup,Hakuho,Immortals,Thresh,Rumble,Elise,Braum,Camille,Tahm Kench,2312,0,0,3,6,8,21,0,0,0,0,1,0,1,0,0.2076,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,4853,125.9429,0.117831,53,1.3754,19,0.4931,19,111,2.8806,7951,2959,76.7907,0.0863449,7655,,41,41,0,0,0,1.064,2107,2062,11,2440,2512,16,-333,-450,-5,3500,3003,18,3270,3017,18,230,-14,0
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,6,Red,top,V1per,FlyQuest,Riven,Akali,Ornn,Qiyana,LeBlanc,Gragas,2312,1,8,0,5,21,8,1,0,0,0,0,0,0,0,0.545,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,19697,511.1678,0.237205,11,0.2855,15,0.3893,4,52,1.3495,17957,12965,336.4619,0.284122,15300,,358,325,33,7,7,9.2907,3253,4106,69,2984,4734,74,269,-628,-5,5394,7319,134,4518,7128,113,876,191,21
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,7,Red,jng,Santorin,FlyQuest,Lee Sin,Akali,Ornn,Qiyana,LeBlanc,Gragas,2312,1,4,3,12,21,8,0,0,0,0,0,0,0,0,0.545,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,9942,258.0104,0.119728,21,0.545,12,0.3114,16,55,1.4273,12754,7762,201.436,0.1701,11475,,199,16,183,119,16,5.1644,2982,3098,57,2806,2409,50,176,689,7,4563,4648,86,4396,3838,76,167,810,10
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,8,Red,mid,PowerOfEvil,FlyQuest,Viktor,Akali,Ornn,Qiyana,LeBlanc,Gragas,2312,1,5,2,9,21,8,1,0,0,0,0,0,0,0,0.545,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,32365,839.9221,0.389761,16,0.4152,10,0.2595,4,45,1.1678,17072,12080,313.4948,0.264727,15000,,366,335,31,21,7,9.4983,2732,3736,66,3864,4615,90,-1132,-879,-24,4942,6715,131,5759,7364,144,-817,-649,-13
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,9,Red,bot,WildTurtle,FlyQuest,Senna,Akali,Ornn,Qiyana,LeBlanc,Gragas,2312,1,3,3,12,21,8,1,0,0,0,0,0,0,1,0.545,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,17039,442.1886,0.205195,17,0.4412,8,0.2076,9,41,1.064,14322,9330,242.128,0.204462,13225,,291,267,24,20,0,7.5519,3177,3511,76,3368,3090,76,-191,421,0,4379,5601,108,5342,4803,113,-963,798,-5
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,10,Red,sup,IgNar,FlyQuest,Blitzcrank,Akali,Ornn,Qiyana,LeBlanc,Gragas,2312,1,1,0,9,21,8,0,0,0,0,0,0,0,0,0.545,0.7526,,,,,,,,,,,,,,,,,,,,,,,,0,0,3995,103.6765,0.0481105,77,1.9983,14,0.3633,21,121,3.1401,8487,3495,90.7007,0.0765899,7825,,38,38,0,0,0,0.9862,2440,2512,16,2107,2062,11,333,450,5,3270,3017,18,3500,3003,18,-230,14,0
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,100,Blue,team,,Immortals,,Rumble,Elise,Braum,Camille,Tahm Kench,2312,0,8,21,17,8,21,0,0,0,0,1,,,,0.2076,0.7526,0,2,4,2,4,1,0,1,0,0,0,0,1,1,1,0,0,1,1,3,10,0,0,0,2,41186,1068.8408,,118,3.0623,55,1.4273,47,294,7.6298,59229,34269,889.3339,,57550,-0.0876428,,937,201,162,4,29.5329,15129,16910,301,14584,16963,284,545,-53,17,23515,26136,464,22548,27300,477,967,-1164,-13
ESPORTSTMNT02/1270607,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270607?gameHash=e51fbfc18213ad87&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 0:44,1,10.01,200,Red,team,,FlyQuest,,Akali,Ornn,Qiyana,LeBlanc,Gragas,2312,1,21,8,47,21,8,3,0,0,0,0,,,,0.545,0.7526,1,4,2,4,2,3,1,0,0,0,0,0,0,1,1,1,1,0,0,10,3,1,1,2,0,83038,2154.9654,,142,3.6851,59,1.5311,54,314,8.1488,70592,45632,1184.2215,,62825,0.0876428,,981,271,167,30,32.4913,14584,16963,284,15129,16910,301,-545,53,-17,22548,27300,477,23515,26136,464,-967,1164,13
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,1,Blue,top,Huni,Dignitas,Gangplank,Qiyana,Irelia,Ornn,Jarvan IV,LeBlanc,1687,1,1,0,1,12,2,0,0,0,0,0,0,0,0,0.4268,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,10801,384.1494,0.208542,9,0.3201,3,0.1067,5,20,0.7113,13067,9350,332.543,0.282615,12648,,275,247,28,14,10,9.7807,3124,4023,79,2973,4516,73,151,-493,6,5686,6867,126,4592,6868,117,1094,-1,9
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,2,Blue,jng,Grig,Dignitas,Lee Sin,Qiyana,Irelia,Ornn,Jarvan IV,LeBlanc,1687,1,1,1,3,12,2,0,0,0,0,0,0,0,0,0.4268,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,3587,127.5756,0.0692565,18,0.6402,6,0.2134,10,41,1.4582,7511,3794,134.9378,0.114677,6675,,121,10,111,65,4,4.3035,2873,3051,60,2821,2711,54,52,340,6,4064,4657,78,4481,4076,70,-417,581,8
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,3,Blue,mid,Froggen,Dignitas,Orianna,Qiyana,Irelia,Ornn,Jarvan IV,LeBlanc,1687,1,5,1,4,12,2,0,0,0,0,0,0,0,1,0.4268,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,20708,736.5027,0.399822,13,0.4624,5,0.1778,5,34,1.2092,11649,7932,282.1103,0.239754,11425,,252,232,20,20,0,8.9627,3208,4553,87,3407,4960,96,-199,-407,-9,5513,7162,140,5560,7482,154,-47,-320,-14
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,4,Blue,bot,Johnsun,Dignitas,Senna,Qiyana,Irelia,Ornn,Jarvan IV,LeBlanc,1687,1,5,0,4,12,2,0,0,0,0,0,0,0,0,0.4268,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,13961,496.5382,0.269554,17,0.6046,16,0.5691,8,55,1.9561,13009,9292,330.4801,0.280862,11050,,243,239,4,0,4,8.6426,3358,3324,91,3364,3261,93,-6,63,-2,5641,5549,135,5960,5837,146,-319,-288,-11
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,5,Blue,sup,aphromoo,Dignitas,Braum,Qiyana,Irelia,Ornn,Jarvan IV,LeBlanc,1687,1,0,0,6,12,2,0,0,0,0,0,0,0,0,0.4268,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,2736,97.3088,0.0528257,32,1.1381,7,0.249,9,57,2.0273,6433,2716,96.5975,0.0820926,5075,,27,27,0,0,0,0.9603,2014,2359,11,2062,2840,11,-48,-481,0,3087,3775,18,2983,3872,15,104,-97,3
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,6,Red,top,Kumo,Evil Geniuses,Aatrox,Rumble,Akali,Lucian,Elise,Olaf,1687,0,0,3,0,2,12,0,0,0,0,0,0,0,0,0.0711,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,4170,148.3106,0.104779,16,0.5691,3,0.1067,7,27,0.9603,8380,4663,165.8447,0.200887,8150,,201,184,17,8,0,7.1488,2973,4516,73,3124,4023,79,-151,493,-6,4592,6868,117,5686,6867,126,-1094,1,-9
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,7,Red,jng,Svenskeren,Evil Geniuses,Gragas,Rumble,Akali,Lucian,Elise,Olaf,1687,0,1,5,0,2,12,0,0,0,0,1,1,0,0,0.0711,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,9190,326.8524,0.230916,12,0.4268,10,0.3557,11,45,1.6005,7344,3627,128.9982,0.156255,7225,,118,16,102,84,0,4.1968,2821,2711,54,2873,3051,60,-52,-340,-6,4481,4076,70,4064,4657,78,417,-581,-8
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,8,Red,mid,Jizuke,Evil Geniuses,Azir,Rumble,Akali,Lucian,Elise,Olaf,1687,0,0,2,1,2,12,0,0,0,0,1,0,1,0,0.0711,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,9124,324.505,0.229258,12,0.4268,4,0.1423,5,27,0.9603,9898,6181,219.834,0.266286,9875,,269,237,32,15,8,9.5673,3407,4960,96,3208,4553,87,199,407,9,5560,7482,154,5513,7162,140,47,320,14
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,9,Red,bot,Bang,Evil Geniuses,Aphelios,Rumble,Akali,Lucian,Elise,Olaf,1687,0,1,0,0,2,12,0,0,0,0,0,0,0,0,0.0711,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,12854,457.1666,0.322981,17,0.6046,9,0.3201,9,31,1.1025,10886,7169,254.9733,0.308851,10775,,275,269,6,6,0,9.7807,3364,3261,93,3358,3324,91,6,-63,2,5960,5837,146,5641,5549,135,319,288,11
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,10,Red,sup,Zeyzal,Evil Geniuses,Tahm Kench,Rumble,Akali,Lucian,Elise,Olaf,1687,0,0,2,0,2,12,0,0,0,0,0,0,0,0,0.0711,0.4979,,,,,,,,,,,,,,,,,,,,,,,,0,0,4460,158.6248,0.112066,39,1.3871,5,0.1778,15,65,2.3118,5289,1572,55.9099,0.0677213,4675,,27,27,0,0,0,0.9603,2062,2840,11,2014,2359,11,48,481,0,2983,3872,15,3087,3775,18,-104,97,-3
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,100,Blue,team,,Dignitas,,Qiyana,Irelia,Ornn,Jarvan IV,LeBlanc,1687,1,12,2,18,12,2,0,0,0,0,0,,,,0.4268,0.4979,1,3,1,3,1,1,0,2,0,0,0,0,0,1,1,1,1,0,0,9,1,1,1,2,0,51793,1842.0747,,89,3.1654,37,1.3159,37,207,7.3622,51669,33084,1176.6686,,46873,0.14098,,755,163,99,18,32.6497,14577,17310,328,14627,18288,327,-50,-978,1,23991,28010,497,23576,28135,502,415,-125,-5
ESPORTSTMNT02/1270837,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270837?gameHash=66974bf071ea38eb,LCS,2020,Spring,0,1/26/2020 19:20,1,10.01,200,Red,team,,Evil Geniuses,,Rumble,Akali,Lucian,Elise,Olaf,1687,0,2,12,1,2,12,0,0,0,0,1,,,,0.0711,0.4979,0,1,3,1,3,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,9,0,0,0,2,39798,1415.4594,,96,3.4143,31,1.1025,47,195,6.9354,41797,23212,825.5602,,40700,-0.14098,,733,157,113,8,31.6538,14627,18288,327,14577,17310,328,50,978,-1,23576,28135,502,23991,28010,497,-415,125,5
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,1,Blue,top,Broken Blade,Team SoloMid,Rumble,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon,3680,0,3,2,2,9,9,0,0,0,0,0,0,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,0,0,25586,417.163,0.222857,41,0.6685,4,0.0652,18,46,0.75,18780,10997,179.2989,0.213895,17000,,385,359,26,22,0,6.2772,3063,4801,76,2958,4704,72,105,97,4,4660,7010,113,4563,6977,114,97,33,-1
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,2,Blue,jng,Dardoch,Team SoloMid,Lee Sin,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon,3680,0,0,5,5,9,9,0,0,0,0,1,0,1,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,0,1,7156,116.6739,0.0623296,38,0.6196,32,0.5217,18,98,1.5978,14701,6918,112.7935,0.134559,14025,,253,52,201,121,22,4.125,2732,2483,53,2724,2467,48,8,16,5,4528,3972,79,3958,4176,77,570,-204,2
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,3,Blue,mid,Bjergsen,Team SoloMid,LeBlanc,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon,3680,0,2,1,5,9,9,0,0,0,0,1,0,1,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,1,1,31657,516.1467,0.275736,14,0.2283,20,0.3261,11,69,1.125,20179,12396,202.1087,0.241106,20175,,448,391,57,40,11,7.3043,3143,4432,86,3145,4416,82,-2,16,4,5005,7022,136,4881,7012,132,124,10,4
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,4,Blue,bot,Kobbe,Team SoloMid,Senna,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon,3680,0,4,0,4,9,9,0,0,0,0,1,1,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,0,2,44461,724.9076,0.387261,21,0.3424,20,0.3261,5,59,0.962,24862,17079,278.462,0.33219,22608,,516,465,51,42,1,8.413,3357,3002,91,3076,2820,76,281,182,15,6362,5360,147,4710,4422,121,1652,938,26
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,5,Blue,sup,Biofrost,Team SoloMid,Tahm Kench,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon,3680,0,0,1,4,9,9,0,0,0,0,0,0,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,0,0,5949,96.9946,0.0518165,104,1.6957,29,0.4728,35,161,2.625,11806,4023,65.5924,0.0782511,10375,,61,57,4,0,0,0.9946,2113,2883,14,2101,2279,12,12,604,2,3610,3877,21,3188,3700,21,422,177,0
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,6,Red,top,sOAZ,Immortals,Aatrox,Akali,Qiyana,Lucian,Olaf,Camille,3680,1,2,2,3,9,9,0,0,0,0,0,0,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,0,0,16721,272.625,0.131986,39,0.6359,25,0.4076,16,108,1.7609,20772,12989,211.7772,0.225335,19900,,369,352,17,1,1,6.0163,2958,4704,72,3063,4801,76,-105,-97,-4,4563,6977,114,4660,7010,113,-97,-33,1
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,7,Red,jng,Xmithie,Immortals,Elise,Akali,Qiyana,Lucian,Olaf,Camille,3680,1,2,3,3,9,9,0,0,0,0,0,0,0,1,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,1,0,18206,296.837,0.143707,67,1.0924,23,0.375,19,136,2.2174,17188,9405,153.3424,0.16316,15075,,254,58,196,126,19,4.1413,2724,2467,48,2732,2483,53,-8,-16,-5,3958,4176,77,4528,3972,79,-570,204,-2
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,8,Red,mid,Eika,Immortals,Zoe,Akali,Qiyana,Lucian,Olaf,Camille,3680,1,1,1,2,9,9,0,0,0,0,0,0,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,1,1,31693,516.7337,0.250166,26,0.4239,8,0.1304,8,74,1.2065,20249,12466,203.25,0.216262,18200,,410,382,28,28,0,6.6848,3145,4416,82,3143,4432,86,2,-16,-4,4881,7012,132,5005,7022,136,-124,-10,-4
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,9,Red,bot,Altec,Immortals,Ezreal,Akali,Qiyana,Lucian,Olaf,Camille,3680,1,4,0,2,9,9,0,0,0,0,0,0,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,2,0,49118,800.837,0.387708,26,0.4239,24,0.3913,5,69,1.125,24942,17159,279.7663,0.297675,23668,,556,487,69,42,10,9.0652,3076,2820,76,3357,3002,91,-281,-182,-15,4710,4422,121,6362,5360,147,-1652,-938,-26
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,10,Red,sup,Hakuho,Immortals,Braum,Akali,Qiyana,Lucian,Olaf,Camille,3680,1,0,3,8,9,9,0,0,0,0,0,0,0,0,0.1467,0.2935,,,,,,,,,,,,,,,,,,,,,,,,0,0,10950,178.5326,0.0864328,108,1.7609,22,0.3587,29,191,3.1141,13407,5624,91.6957,0.0975678,11650,,43,43,0,0,0,0.7011,2101,2279,12,2113,2883,14,-12,-604,-2,3188,3700,21,3610,3877,21,-422,-177,0
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,100,Blue,team,,Team SoloMid,,Irelia,Mordekaiser,Cassiopeia,Aphelios,Pantheon,3680,0,9,9,20,9,9,0,0,0,0,1,,,,0.1467,0.2935,0,2,6,2,4,0,0,2,0,0,0,2,1,2,0,0,0,3,1,8,11,0,1,1,4,114809,1871.8859,,218,3.5543,105,1.712,87,433,7.0598,90328,51414,838.2717,,84183,-0.0499201,,1324,339,225,34,27.1141,14408,17601,320,14004,16686,290,404,915,30,24165,27241,496,21300,26287,465,2865,954,31
ESPORTSTMNT02/1270857,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270857?gameHash=33123e45a2046e53&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 20:35,1,10.01,200,Red,team,,Immortals,,Akali,Qiyana,Lucian,Olaf,Camille,3680,1,9,9,18,9,9,0,0,0,0,0,,,,0.1467,0.2935,1,6,2,4,2,1,1,2,0,0,2,0,0,0,2,1,3,0,0,11,8,1,0,4,1,126688,2065.5652,,266,4.337,102,1.663,77,578,9.4239,96558,57644,939.8478,,88493,0.0499201,,1322,310,197,30,26.6087,14004,16686,290,14408,17601,320,-404,-915,-30,21300,26287,465,24165,27241,496,-2865,-954,-31
